,place_id,name,datetime,rating,rating_n,populartimes,usual_popularity,current_popularity
10,ChIJ98k-SyQvdTERDU8T9bdMkpo,Nhà hàng Biển Dương 6 - Cách Mạng Tháng Tám,29-02-2024 19:10,4.1,1214.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 26, 24, 23, 22, 25, 34, 47, 60, 65, 65, 57, 44, 28]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 24, 29, 30, 32, 35, 42, 52, 57, 57, 46, 34, 23]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 28, 32, 36, 40, 49, 70, 89, 100, 94, 77, 57, 37]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 21, 25, 31, 36, 41, 52, 67, 76, 75, 63, 48, 32]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 21, 25, 28, 30, 34, 42, 58, 77, 88, 90, 79, 61, 41]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 29, 36, 39, 40, 39, 42, 50, 62, 72, 73, 62, 43, 27]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 24, 28, 27, 21, 21, 26, 39, 49, 53, 46, 38, 25]}]",76,66.0
11,ChIJk7fzZSgvdTER833RJ7BD5Ok,SeaShell Mrs. Hồng,29-02-2024 19:10,4.4,147.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 28, 34, 29, 32, 46, 76, 95, 93, 70, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 28, 28, 29, 26, 31, 54, 76, 100, 82, 50, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 28, 37, 28, 20, 20, 28, 50, 68, 70, 64, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 25, 21, 21, 15, 20, 39, 56, 73, 71, 54, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20, 29, 28, 23, 37, 43, 60, 70, 76, 60, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 23, 50, 48, 46, 51, 71, 90, 89, 60, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 20, 26, 34, 40, 35, 39, 51, 67, 75, 64, 0, 0, 0]}]",71,9.0
12,ChIJq3PvIIcvdTERuDnUmvKGLNo,"Hủ Tiếu cá Thẩm Yên, cơm chiều",29-02-2024 19:10,4.0,1.0,"[{'name': 'Monday', 'data': [22, 66, 44, 66, 33, 55, 66, 88, 66, 77, 66, 44, 44, 66, 33, 11, 0, 0, 11, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 11, 22, 44, 22, 33, 22, 22, 22, 55, 33, 44, 44, 22, 11, 0, 0, 0, 0, 11, 33, 33, 44, 66]}, {'name': 'Wednesday', 'data': [22, 33, 22, 22, 11, 11, 22, 55, 22, 11, 0, 11, 33, 44, 22, 11, 11, 22, 11, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 11, 22, 11, 33, 66, 77, 44, 22, 11, 44, 33, 22, 33, 11, 11, 33, 11, 11, 22, 55, 33, 66]}, {'name': 'Friday', 'data': [77, 77, 33, 11, 0, 0, 0, 0, 0, 11, 11, 33, 33, 55, 55, 88, 100, 44, 11, 0, 0, 0, 11, 33]}, {'name': 'Saturday', 'data': [33, 55, 44, 22, 66, 55, 44, 55, 44, 33, 22, 44, 22, 11, 11, 22, 22, 55, 55, 33, 0, 0, 11, 33]}, {'name': 'Sunday', 'data': [11, 0, 22, 44, 44, 33, 33, 11, 0, 11, 0, 11, 0, 0, 11, 33, 77, 44, 44, 44, 22, 11, 0, 11]}]",11,
13,ChIJ732_t9YudTERUCTvB0mLcNQ,Quán Nha Trang Ngon,29-02-2024 19:10,4.0,1.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 63, 27, 0, 9, 18, 9, 0, 18, 18, 9, 18, 36, 54, 18, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 9, 18, 27, 36, 54, 18, 18, 27, 27, 18, 45, 18, 18, 18, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 27, 18, 18, 9, 18, 27, 27, 45, 45, 36, 45, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 18, 45, 100, 81, 45, 9, 0, 0, 0, 0, 27, 45, 72, 90, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 36, 36, 18, 9, 18, 45, 27, 36, 63, 27, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 9, 27, 36, 9, 0, 9, 27, 9, 9, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 63, 27, 9, 0, 9, 18, 18, 18, 9, 0, 0, 0, 9, 18, 0, 0, 0]}]",72,
14,ChIJK-bKLNUvdTERFcn2u35FudM,Vi cá Ông Đức,29-02-2024 19:10,5.0,1.0,"[{'name': 'Monday', 'data': [71, 28, 7, 14, 21, 7, 0, 0, 7, 28, 57, 78, 57, 35, 21, 14, 42, 28, 21, 0, 7, 21, 50, 42]}, {'name': 'Tuesday', 'data': [28, 28, 28, 42, 14, 7, 0, 7, 14, 35, 14, 14, 14, 14, 7, 28, 21, 7, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [7, 7, 14, 35, 7, 21, 28, 50, 28, 28, 7, 7, 14, 14, 28, 78, 100, 85, 35, 14, 0, 0, 0, 14]}, {'name': 'Thursday', 'data': [35, 42, 14, 14, 35, 21, 42, 50, 100, 71, 78, 57, 35, 21, 42, 50, 50, 14, 7, 21, 50, 78, 42, 28]}, {'name': 'Friday', 'data': [28, 14, 14, 14, 42, 14, 14, 0, 0, 0, 0, 0, 7, 35, 42, 64, 35, 21, 14, 7, 0, 0, 0, 7]}, {'name': 'Saturday', 'data': [28, 50, 35, 35, 42, 42, 64, 28, 14, 7, 14, 28, 28, 7, 0, 0, 0, 7, 28, 21, 7, 0, 14, 14]}, {'name': 'Sunday', 'data': [14, 0, 7, 14, 28, 35, 21, 21, 35, 14, 14, 28, 57, 64, 35, 28, 7, 7, 14, 7, 7, 21, 64, 78]}]",21,
15,ChIJW0cdBcQvdTER8-oMJwT0FuU,FIT CENTER,29-02-2024 19:10,4.6,546.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 31, 36, 36, 32, 30, 33, 38, 43, 52, 67, 88, 93, 96, 100, 92, 71, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 16, 25, 20, 31, 33, 39, 31, 40, 51, 65, 71, 77, 90, 96, 90, 66, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 25, 36, 42, 36, 36, 35, 39, 44, 56, 76, 94, 89, 86, 85, 78, 52, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 29, 43, 48, 48, 42, 38, 36, 35, 44, 59, 72, 73, 80, 91, 86, 62, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 40, 44, 42, 34, 35, 37, 41, 41, 53, 69, 87, 84, 82, 78, 75, 60, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 25, 29, 29, 23, 25, 30, 30, 29, 27, 36, 47, 60, 69, 79, 76, 61, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 14, 22, 32, 33, 33, 27, 26, 25, 30, 35, 46, 50, 55, 59, 60, 54, 0, 0]}]",91,44.0
16,ChIJ9YE09dEudTERNEcX1eDdajY,White Rabbit Amusement Park,29-02-2024 19:10,4.3,7807.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 28, 41, 53, 61, 60, 48, 0, 0]}, {'name': 'Tuesday', 'data': [11, 7, 4, 4, 6, 10, 15, 20, 22, 21, 19, 18, 17, 16, 17, 21, 29, 39, 50, 59, 59, 47, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 30, 44, 57, 65, 63, 50, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 24, 34, 45, 53, 53, 44, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 31, 44, 58, 70, 71, 57, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 29, 31, 29, 25, 22, 21, 24, 32, 43, 58, 75, 91, 94, 76, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 31, 37, 36, 31, 25, 24, 26, 35, 50, 70, 88, 100, 95, 72, 0, 0]}]",53,58.0
17,ChIJmxddNssudTER2KgnowvIsXE,B's Mart - Cửa hàng 10,29-02-2024 19:10,3.5,26.0,"[{'name': 'Monday', 'data': [47, 42, 39, 31, 15, 13, 21, 39, 36, 36, 34, 52, 42, 39, 31, 31, 44, 50, 71, 65, 55, 86, 100, 94]}, {'name': 'Tuesday', 'data': [42, 15, 5, 7, 21, 23, 36, 50, 42, 42, 44, 50, 42, 36, 21, 7, 7, 18, 39, 55, 60, 71, 76, 65]}, {'name': 'Wednesday', 'data': [36, 21, 13, 23, 42, 34, 28, 39, 44, 73, 78, 68, 39, 15, 15, 26, 44, 57, 57, 57, 47, 52, 68, 63]}, {'name': 'Thursday', 'data': [52, 39, 44, 47, 15, 10, 13, 26, 42, 50, 55, 47, 36, 21, 26, 31, 28, 26, 39, 57, 60, 63, 57, 60]}, {'name': 'Friday', 'data': [36, 28, 26, 26, 39, 23, 18, 23, 21, 36, 42, 47, 34, 28, 34, 36, 44, 42, 55, 47, 63, 76, 84, 73]}, {'name': 'Saturday', 'data': [47, 21, 23, 31, 26, 28, 39, 50, 60, 55, 55, 44, 34, 34, 28, 34, 52, 47, 44, 34, 31, 42, 47, 55]}, {'name': 'Sunday', 'data': [39, 39, 28, 26, 23, 26, 44, 68, 92, 92, 89, 78, 47, 39, 23, 26, 36, 47, 52, 60, 76, 84, 78, 60]}]",57,
18,ChIJoccfPyYvdTERaGaHzcJJasU,Thien Nam Hoa Electronics - District 10,29-02-2024 19:10,3.8,1269.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 50, 60, 62, 71, 70, 73, 78, 84, 90, 74, 54, 28, 18, 15, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 35, 54, 76, 83, 74, 66, 53, 56, 64, 53, 38, 23, 24, 31, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 42, 52, 63, 68, 73, 67, 75, 73, 75, 67, 46, 29, 25, 26, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 71, 87, 90, 81, 65, 50, 53, 65, 75, 77, 66, 60, 59, 36, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 39, 58, 80, 89, 100, 87, 67, 50, 56, 71, 54, 38, 24, 18, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 20, 35, 43, 45, 33, 23, 16, 25, 41, 47, 46, 40, 25, 22, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 29, 33, 34, 24, 27, 28, 17, 13, 8, 15, 27, 30, 22, 31, 0, 0]}]",60,16.0
19,ChIJ-bSHQcsudTERqn5iWBupcTY,Công Ty Cổ Phần Giải Pháp Bao Bì Giấy Đất Phương Nam,29-02-2024 19:10,,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 90, 54, 54, 36, 18, 9, 18, 36, 18, 9, 9, 18, 36, 18, 18, 9, 18, 36, 18, 9]}, {'name': 'Tuesday', 'data': [0, 18, 45, 100, 18, 36, 27, 45, 54, 54, 36, 45, 27, 45, 54, 36, 27, 9, 9, 18, 45, 18, 9, 9]}, {'name': 'Wednesday', 'data': [27, 18, 18, 18, 90, 45, 18, 0, 0, 0, 18, 27, 36, 63, 54, 63, 45, 72, 45, 27, 9, 18, 18, 0]}, {'name': 'Thursday', 'data': [0, 9, 36, 54, 36, 18, 9, 0, 0, 0, 9, 27, 54, 36, 45, 45, 72, 36, 18, 0, 18, 36, 45, 81]}, {'name': 'Friday', 'data': [54, 27, 9, 18, 0, 9, 18, 45, 45, 36, 9, 9, 18, 9, 0, 9, 27, 72, 72, 72, 54, 27, 9, 18]}, {'name': 'Saturday', 'data': [36, 72, 36, 18, 9, 27, 9, 9, 18, 36, 18, 9, 9, 0, 0, 9, 27, 36, 9, 0, 9, 27, 9, 0]}, {'name': 'Sunday', 'data': [9, 9, 0, 0, 9, 9, 18, 45, 36, 72, 54, 54, 18, 18, 0, 0, 0, 9, 27, 27, 45, 27, 9, 0]}]",0,
