,Time,cloudBase,cloudCeiling,cloudCover,dewPoint,freezingRainIntensity,humidity,precipitationProbability,pressureSurfaceLevel,rainIntensity,sleetIntensity,snowIntensity,temperature,temperatureApparent,uvHealthConcern,uvIndex,visibility,weatherCode,windDirection,windGust,windSpeed
0,2024-02-27 23:54:00+07:00,0.33,,21.2,21.31,0,85.6,0,1006.98,0.0,0,0,23.84,23.84,0,0,15.46,1100,152.63,7.76,4.58
1,2024-02-28 00:09:00+07:00,0.32,,20.6,21.31,0,86.0,0,1006.88,0.0,0,0,23.74,23.74,0,0,15.24,1100,153.38,7.81,4.63
2,2024-02-28 00:24:00+07:00,0.31,,22.8,21.31,0,86.6,0,1006.73,0.0,0,0,23.69,23.69,0,0,14.88,1100,153.5,7.74,4.55
3,2024-02-28 00:39:00+07:00,0.3,,24.6,21.31,0,87.0,0,1006.59,0.0,0,0,23.65,23.65,0,0,14.52,1100,154.38,7.65,4.5
4,2024-02-28 00:54:00+07:00,0.28,,26.2,21.31,0,87.6,0,1006.44,0.0,0,0,23.55,23.55,0,0,14.17,1100,155.31,7.63,4.43
5,2024-02-28 01:09:00+07:00,,,15.6,21.31,0,88.0,0,1006.28,0.0,0,0,23.43,23.43,0,0,13.87,1100,149.81,8.26,4.86
6,2024-02-28 01:24:00+07:00,,,9.2,21.31,0,88.0,0,1006.11,0.0,0,0,23.34,23.34,0,0,13.77,1000,151.38,8.65,5.15
7,2024-02-28 01:39:00+07:00,0.25,,10.0,21.31,0,88.6,0,1005.93,0.0,0,0,23.24,23.24,0,0,13.77,1000,153.0,8.48,5.05
8,2024-02-28 01:54:00+07:00,0.24,,11.2,21.31,0,89.0,0,1005.76,0.0,0,0,23.15,23.15,0,0,13.77,1000,154.69,8.26,4.93
9,2024-02-28 02:09:00+07:00,0.23,,13.2,21.31,0,89.6,0,1005.69,0.0,0,0,23.13,23.13,0,0,13.78,1100,156.69,7.96,4.72
10,2024-02-28 02:24:00+07:00,0.22,,15.2,21.31,0,90.0,0,1005.69,0.0,0,0,23.05,23.05,0,0,13.78,1100,158.0,7.55,4.47
11,2024-02-28 02:39:00+07:00,0.21,,17.2,21.31,0,90.6,0,1005.68,0.0,0,0,22.93,22.93,0,0,13.78,1100,159.38,7.15,4.22
12,2024-02-28 02:54:00+07:00,0.2,,19.2,21.31,0,91.0,0,1005.67,0.0,0,0,22.84,22.84,0,0,13.81,1100,160.63,6.78,3.94
13,2024-02-28 03:09:00+07:00,0.19,,29.6,21.31,0,91.0,0,1005.69,0.0,0,0,22.74,22.74,0,0,13.58,1100,160.38,6.63,3.85
14,2024-02-28 03:24:00+07:00,0.18,0.18,45.6,21.31,0,91.6,0,1005.73,0.0,0,0,22.69,22.69,0,0,13.18,1101,160.81,6.66,3.88
15,2024-02-28 03:39:00+07:00,0.17,0.17,61.6,21.31,0,92.0,0,1005.76,0.0,0,0,22.65,22.65,0,0,12.77,1101,160.63,6.69,3.88
16,2024-02-28 03:54:00+07:00,0.17,0.17,77.0,21.31,0,92.6,0,1005.79,0.0,0,0,22.55,22.55,0,0,12.39,1001,159.88,6.69,3.88
17,2024-02-28 04:09:00+07:00,0.16,0.16,79.4,21.31,0,93.0,0,1005.84,0.0,0,0,22.5,22.5,0,0,12.24,1001,159.69,6.65,3.84
18,2024-02-28 04:24:00+07:00,0.15,0.15,74.0,21.31,0,93.0,0,1005.89,0.0,0,0,22.43,22.43,0,0,12.24,1102,159.38,6.55,3.81
19,2024-02-28 04:39:00+07:00,0.14,0.14,68.4,21.31,0,93.6,0,1005.94,0.0,0,0,22.38,22.38,0,0,12.24,1102,158.81,6.39,3.74
20,2024-02-28 04:54:00+07:00,0.14,0.14,62.4,21.24,0,94.0,0,1005.99,0.0,0,0,22.34,22.34,0,0,12.23,1102,158.5,6.24,3.65
21,2024-02-28 05:09:00+07:00,0.13,0.13,58.8,21.19,0,94.0,0,1006.11,0.0,0,0,22.24,22.24,0,0,12.21,1101,158.0,6.08,3.55
22,2024-02-28 05:24:00+07:00,0.13,0.13,57.4,21.19,0,94.0,0,1006.29,0.0,0,0,22.19,22.19,0,0,12.19,1101,158.0,5.93,3.43
23,2024-02-28 05:39:00+07:00,0.12,0.12,55.8,21.19,0,94.0,0,1006.47,0.0,0,0,22.15,22.15,0,0,12.19,1101,157.88,5.76,3.34
24,2024-02-28 05:54:00+07:00,0.12,0.12,55.0,21.19,0,94.6,0,1006.65,0.0,0,0,22.13,22.13,0,0,12.19,1101,157.13,5.65,3.31
25,2024-02-28 06:09:00+07:00,0.12,,50.2,21.19,0,95.0,0,1006.8,0.0,0,0,22.13,22.13,0,0,12.19,1101,156.69,5.55,3.31
26,2024-02-28 06:24:00+07:00,0.13,,42.2,21.19,0,94.4,0,1006.94,0.0,0,0,22.16,22.16,0,0,12.18,1101,157.13,5.5,3.24
27,2024-02-28 06:39:00+07:00,0.13,,34.2,21.19,0,94.0,0,1007.08,0.0,0,0,22.19,22.19,0,0,12.18,1100,156.69,5.43,3.19
28,2024-02-28 06:54:00+07:00,0.14,,26.2,21.19,0,94.0,0,1007.22,0.0,0,0,22.26,22.26,0,0,12.18,1100,156.69,5.38,3.26
29,2024-02-28 07:09:00+07:00,0.18,,25.4,21.26,0,92.8,0,1007.36,0.0,0,0,22.54,22.54,0,0,12.42,1100,160.31,5.64,3.31
30,2024-02-28 07:24:00+07:00,0.22,,30.0,21.35,0,90.8,0,1007.51,0.0,0,0,22.95,22.95,0,0,12.8,1100,164.13,6.0,3.35
31,2024-02-28 07:39:00+07:00,0.27,,35.0,21.45,0,88.8,0,1007.65,0.0,0,0,23.35,23.35,0,0,13.19,1100,167.38,6.35,3.45
32,2024-02-28 07:54:00+07:00,0.31,,40.0,21.58,0,87.4,0,1007.8,0.0,0,0,23.73,23.73,0,0,13.6,1101,170.38,6.73,3.58
33,2024-02-28 08:09:00+07:00,0.36,,40.8,21.66,0,85.8,0,1008.0,0.0,0,0,24.18,24.18,0,0,14.04,1101,174.88,6.88,3.63
34,2024-02-28 08:24:00+07:00,0.41,,38.8,21.69,0,83.8,0,1008.23,0.0,0,0,24.68,24.68,0,0,14.68,1101,179.13,6.88,3.55
35,2024-02-28 08:39:00+07:00,0.46,,36.8,21.76,0,81.8,0,1008.46,0.0,0,0,25.18,25.18,0,1,15.28,1100,185.38,6.95,3.43
36,2024-02-28 08:54:00+07:00,0.52,,34.8,21.85,0,79.8,0,1008.69,0.0,0,0,25.68,25.68,0,1,15.76,1100,190.13,7.0,3.38
37,2024-02-28 09:09:00+07:00,0.54,,31.0,22.03,0,78.4,0,1008.85,0.0,0,0,26.14,26.14,0,1,15.95,1100,192.81,6.81,3.23
38,2024-02-28 09:24:00+07:00,0.57,,25.4,22.16,0,77.4,0,1008.97,0.0,0,0,26.5,26.5,0,1,15.97,1100,195.69,6.5,2.98
39,2024-02-28 09:39:00+07:00,0.6,,19.4,22.3,0,76.4,0,1009.09,0.0,0,0,26.85,29.11,1,3,15.98,1100,199.63,6.23,2.73
40,2024-02-28 09:54:00+07:00,0.63,,14.0,22.45,0,75.4,0,1009.21,0.0,0,0,27.23,29.77,1,3,15.99,1100,204.88,5.94,2.48
41,2024-02-28 10:09:00+07:00,0.66,,12.0,22.61,0,74.4,0,1009.17,0.0,0,0,27.64,30.5,1,3,16.0,1100,206.38,5.7,2.26
42,2024-02-28 10:24:00+07:00,0.69,,11.4,22.8,0,73.4,0,1009.03,0.0,0,0,28.0,31.13,1,3,16.0,1000,207.69,5.48,2.08
43,2024-02-28 10:39:00+07:00,0.72,,11.0,22.95,0,72.4,0,1008.9,0.0,0,0,28.35,31.73,2,6,16.0,1000,209.81,5.26,1.93
44,2024-02-28 10:54:00+07:00,0.74,,11.0,23.11,0,71.4,0,1008.76,0.0,0,0,28.73,32.38,2,6,16.0,1000,211.63,5.15,1.76
45,2024-02-28 11:09:00+07:00,0.78,,11.0,23.26,0,70.4,0,1008.52,0.0,0,0,29.14,33.11,2,6,16.0,1000,204.88,5.05,1.65
46,2024-02-28 11:24:00+07:00,0.81,,10.4,23.43,0,69.4,0,1008.22,0.0,0,0,29.54,33.81,2,6,16.0,1000,196.38,4.93,1.63
47,2024-02-28 11:39:00+07:00,,,10.0,23.58,0,68.4,0,1007.92,0.0,0,0,29.95,34.54,3,7,16.0,1000,187.69,4.84,1.55
48,2024-02-28 11:54:00+07:00,,,9.4,23.74,0,67.4,0,1007.62,0.0,0,0,30.35,35.24,3,7,16.0,1000,178.63,4.74,1.5
49,2024-02-28 12:09:00+07:00,0.92,,19.8,23.81,0,66.4,0,1007.3,0.0,0,0,30.73,35.88,3,7,16.0,1100,176.31,4.8,1.58
50,2024-02-28 12:24:00+07:00,0.96,,37.8,23.85,0,65.4,0,1006.97,0.0,0,0,31.14,36.6,3,7,16.0,1101,174.38,5.03,1.74
51,2024-02-28 12:39:00+07:00,1.0,1.0,55.8,23.95,0,64.4,0,1006.64,0.0,0,0,31.54,37.29,2,6,16.0,1101,172.81,5.16,1.85
52,2024-02-28 12:54:00+07:00,1.04,1.04,73.8,24.08,0,63.4,0,1006.3,0.0,0,0,31.95,38.01,2,6,16.0,1102,171.5,5.3,2.03
53,2024-02-28 13:09:00+07:00,1.09,,49.8,23.98,0,61.8,0,1005.95,0.0,0,0,32.24,38.21,2,6,15.04,1101,186.13,6.24,2.46
54,2024-02-28 13:24:00+07:00,1.13,,29.6,23.84,0,60.4,0,1005.58,0.0,0,0,32.42,38.22,2,6,13.43,1100,182.81,6.93,2.8
55,2024-02-28 13:39:00+07:00,1.16,,30.0,23.81,0,59.4,0,1005.22,0.0,0,0,32.61,38.34,2,5,11.82,1100,179.81,7.11,2.95
56,2024-02-28 13:54:00+07:00,1.19,,30.6,23.74,0,59.0,0,1004.85,0.0,0,0,32.76,38.58,2,5,10.21,1100,176.88,7.26,3.11
57,2024-02-28 14:09:00+07:00,1.22,,38.2,23.5,0,58.4,0,1004.75,0.0,0,0,32.81,38.5,2,5,10.53,1101,168.0,7.54,3.38
58,2024-02-28 14:24:00+07:00,1.25,1.25,50.2,23.15,0,57.4,0,1004.83,0.0,0,0,32.74,37.99,2,5,11.96,1101,160.5,7.95,3.73
59,2024-02-28 14:39:00+07:00,1.27,1.27,62.8,22.81,0,56.4,0,1004.91,0.0,0,0,32.65,37.46,1,2,13.45,1102,154.31,8.28,4.06
60,2024-02-28 14:54:00+07:00,1.3,1.3,75.2,22.5,0,55.4,0,1004.99,0.0,0,0,32.55,36.93,1,2,15.24,1001,149.19,8.64,4.38
61,2024-02-28 15:09:00+07:00,1.22,1.22,78.2,22.56,0,56.2,0,1004.93,0.0,0,0,32.31,36.65,1,2,14.62,1001,149.63,8.93,4.61
62,2024-02-28 15:24:00+07:00,1.14,1.14,75.8,22.88,0,58.8,0,1004.77,0.0,0,0,32.0,36.72,1,2,12.55,1001,149.5,9.11,4.8
63,2024-02-28 15:39:00+07:00,1.06,1.06,73.2,23.23,0,61.2,0,1004.62,0.0,0,0,31.73,36.79,0,0,10.62,1102,150.5,9.3,5.06
64,2024-02-28 15:54:00+07:00,0.98,0.98,70.8,23.56,0,63.2,0,1004.46,0.0,0,0,31.44,36.69,0,0,8.67,1102,150.81,9.53,5.3
65,2024-02-28 16:09:00+07:00,0.96,0.96,73.0,23.65,0,64.6,0,1004.49,0.0,0,0,31.13,36.34,0,0,9.06,1102,149.88,9.63,5.38
66,2024-02-28 16:24:00+07:00,0.94,0.94,78.0,23.55,0,65.0,0,1004.65,0.0,0,0,30.81,35.71,0,0,11.03,1001,149.0,9.55,5.38
67,2024-02-28 16:39:00+07:00,0.91,0.91,82.4,23.43,0,65.6,0,1004.8,0.0,0,0,30.5,35.14,0,0,12.97,1001,148.13,9.5,5.38
68,2024-02-28 16:54:00+07:00,0.89,0.89,87.0,23.34,0,66.6,0,1004.96,0.0,0,0,30.23,34.75,0,0,15.09,1001,147.31,9.43,5.45
69,2024-02-28 17:09:00+07:00,0.85,0.85,87.2,23.2,0,67.6,0,1005.16,0.0,0,0,29.86,34.16,0,0,15.86,1001,145.5,9.34,5.43
70,2024-02-28 17:24:00+07:00,0.81,0.81,84.2,23.05,0,68.6,0,1005.39,0.0,0,0,29.39,33.31,0,0,15.77,1001,143.81,9.2,5.38
71,2024-02-28 17:39:00+07:00,0.77,0.77,81.2,22.89,0,69.6,0,1005.62,0.0,0,0,28.89,32.41,0,0,15.77,1001,141.88,9.05,5.34
72,2024-02-28 17:54:00+07:00,0.73,0.73,78.2,22.7,0,71.2,0,1005.85,0.0,0,0,28.39,31.62,0,0,15.77,1001,140.13,8.93,5.24
73,2024-02-28 18:09:00+07:00,0.69,0.69,77.6,22.63,0,72.6,0,1006.07,0.0,0,0,28.0,31.02,0,0,15.77,1001,140.31,8.57,5.08
74,2024-02-28 18:24:00+07:00,0.65,0.65,79.2,22.55,0,73.6,0,1006.28,0.0,0,0,27.65,30.43,0,0,15.77,1001,140.63,8.15,4.81
75,2024-02-28 18:39:00+07:00,0.61,0.61,81.2,22.5,0,75.2,0,1006.49,0.0,0,0,27.28,29.85,0,0,15.77,1001,141.0,7.7,4.58
76,2024-02-28 18:54:00+07:00,0.57,0.57,83.2,22.43,0,76.6,0,1006.71,0.0,0,0,26.94,29.3,0,0,15.77,1001,141.31,7.28,4.39
77,2024-02-28 19:09:00+07:00,0.55,0.55,79.8,22.34,0,77.6,0,1006.95,0.0,0,0,26.7,28.91,0,0,15.75,1001,142.88,6.94,4.2
78,2024-02-28 19:24:00+07:00,0.53,0.53,72.8,22.31,0,78.0,0,1007.22,0.0,0,0,26.44,26.44,0,0,15.74,1102,144.63,6.63,3.98
79,2024-02-28 19:39:00+07:00,0.5,0.5,65.8,22.24,0,78.6,0,1007.49,0.0,0,0,26.2,26.2,0,0,15.89,1102,146.19,6.31,3.76
80,2024-02-28 19:54:00+07:00,0.48,0.48,58.8,22.19,0,79.6,0,1007.76,0.0,0,0,25.98,25.98,0,0,16.0,1101,148.31,6.0,3.58
81,2024-02-28 20:09:00+07:00,0.46,0.46,53.0,22.15,0,80.6,0,1007.93,0.0,0,0,25.76,25.76,0,0,15.88,1101,148.13,6.03,3.58
82,2024-02-28 20:24:00+07:00,0.45,,47.4,22.13,0,81.0,0,1008.04,0.0,0,0,25.65,25.65,0,0,15.68,1101,148.38,6.24,3.66
83,2024-02-28 20:39:00+07:00,0.43,,41.4,22.13,0,81.6,0,1008.14,0.0,0,0,25.48,25.48,0,0,15.49,1101,148.31,6.5,3.8
84,2024-02-28 20:54:00+07:00,0.42,,36.0,22.05,0,82.0,0,1008.25,0.0,0,0,25.26,25.26,0,0,15.29,1100,148.19,6.74,3.95
85,2024-02-28 21:09:00+07:00,0.4,,29.8,22.0,0,82.6,0,1008.36,0.0,0,0,25.15,25.15,0,0,15.2,1100,147.5,6.74,3.93
86,2024-02-28 21:24:00+07:00,0.38,,25.2,22.0,0,83.6,0,1008.47,0.0,0,0,25.05,25.05,0,0,14.99,1100,145.63,6.69,3.88
87,2024-02-28 21:39:00+07:00,0.37,,22.2,22.0,0,84.0,0,1008.59,0.0,0,0,24.89,24.89,0,0,14.88,1100,144.63,6.65,3.88
88,2024-02-28 21:54:00+07:00,0.35,,18.6,22.0,0,84.6,0,1008.7,0.0,0,0,24.74,24.74,0,0,14.87,1100,143.31,6.63,3.88
89,2024-02-28 22:09:00+07:00,0.34,,15.2,22.0,0,85.0,0,1008.78,0.0,0,0,24.65,24.65,0,0,14.66,1100,141.69,6.66,3.88
90,2024-02-28 22:24:00+07:00,0.33,,12.8,21.93,0,85.6,0,1008.82,0.0,0,0,24.55,24.55,0,0,14.31,1100,140.19,6.69,3.95
91,2024-02-28 22:39:00+07:00,,,10.2,21.88,0,86.0,0,1008.87,0.0,0,0,24.43,24.43,0,0,13.97,1000,138.63,6.76,4.0
92,2024-02-28 22:54:00+07:00,,,7.2,21.88,0,86.0,0,1008.92,0.0,0,0,24.34,24.34,0,0,13.6,1000,137.13,6.85,4.08
93,2024-02-28 23:09:00+07:00,,,6.0,21.88,0,86.6,0,1008.93,0.0,0,0,24.24,24.24,0,0,13.45,1000,136.88,6.95,4.13
94,2024-02-28 23:24:00+07:00,,,6.6,21.88,0,87.0,0,1008.91,0.0,0,0,24.15,24.15,0,0,13.46,1000,137.13,7.11,4.16
95,2024-02-28 23:39:00+07:00,,,7.0,21.88,0,87.6,0,1008.89,0.0,0,0,24.05,24.05,0,0,13.46,1000,137.31,7.26,4.26
96,2024-02-28 23:54:00+07:00,,,7.0,21.88,0,88.0,0,1008.88,0.0,0,0,24.0,24.0,0,0,13.46,1000,137.31,7.31,4.31
97,2024-02-28 23:58:00+07:00,,,6.13,21.82,0,88.0,0,1009.16,0.0,0,0,23.89,23.89,0,0,13.47,1000,137.38,7.37,4.37
98,2024-02-29 00:13:00+07:00,0.25,,15.53,21.87,0,88.87,0,1009.11,0.0,0,0,23.82,23.82,0,0,13.37,1100,138.5,7.05,4.16
99,2024-02-29 00:28:00+07:00,0.24,,26.53,21.88,0,89.87,0,1009.05,0.0,0,0,23.7,23.7,0,0,13.27,1100,139.38,6.57,3.91
100,2024-02-29 00:43:00+07:00,0.22,,36.67,21.88,0,90.0,0,1008.99,0.0,0,0,23.53,23.53,0,0,13.16,1100,140.81,6.18,3.71
101,2024-02-29 00:58:00+07:00,0.2,,47.53,21.88,0,90.87,0,1008.93,0.0,0,0,23.39,23.39,0,0,13.05,1101,142.38,5.75,3.53
102,2024-02-29 01:13:00+07:00,0.22,,38.6,21.71,0,90.13,0,1008.87,0.0,0,0,23.38,23.38,0,0,13.19,1101,134.0,4.93,2.96
103,2024-02-29 01:28:00+07:00,0.2,0.2,49.13,21.69,0,90.87,0,1008.81,0.0,0,0,23.21,23.21,0,0,12.9,1101,133.19,4.65,2.71
104,2024-02-29 01:43:00+07:00,0.18,0.18,63.13,21.69,0,91.87,0,1008.75,0.0,0,0,23.13,23.13,0,0,12.54,1102,132.31,4.41,2.63
105,2024-02-29 01:58:00+07:00,0.17,0.17,78.0,21.69,0,92.87,0,1008.69,0.0,0,0,23.02,23.02,0,0,12.15,1001,131.31,4.21,2.52
106,2024-02-29 02:13:00+07:00,0.16,0.16,75.67,21.69,0,93.0,0,1008.55,0.0,0,0,22.89,22.89,0,0,12.1,1001,130.0,4.35,2.61
107,2024-02-29 02:28:00+07:00,0.15,0.15,70.67,21.69,0,93.0,0,1008.41,0.0,0,0,22.82,22.82,0,0,12.11,1102,128.81,4.48,2.68
108,2024-02-29 02:43:00+07:00,0.14,0.14,64.8,21.69,0,93.87,0,1008.26,0.0,0,0,22.81,22.81,0,0,12.08,1102,128.0,4.66,2.8
109,2024-02-29 02:58:00+07:00,0.13,0.13,58.8,21.69,0,94.0,0,1008.12,0.0,0,0,22.7,22.7,0,0,12.08,1101,127.0,4.85,2.87
110,2024-02-29 03:13:00+07:00,0.12,0.12,54.53,21.69,0,94.87,0,1008.15,0.0,0,0,22.63,22.63,0,0,11.86,1101,128.69,5.15,2.98
111,2024-02-29 03:28:00+07:00,0.12,0.12,51.4,21.69,0,95.0,0,1008.21,0.0,0,0,22.63,22.63,0,0,11.57,1101,130.19,5.46,3.16
112,2024-02-29 03:43:00+07:00,0.11,,46.67,21.8,0,95.0,0,1008.26,0.0,0,0,22.63,22.63,0,0,11.29,1101,131.5,5.66,3.46
113,2024-02-29 03:58:00+07:00,0.1,,42.53,21.81,0,95.0,0,1008.32,0.0,0,0,22.63,22.63,0,0,11.03,1101,132.69,5.96,3.61
114,2024-02-29 04:13:00+07:00,0.1,,48.93,21.81,0,95.0,0,1008.45,0.0,0,0,22.63,22.63,0,0,10.99,1101,133.69,6.11,3.68
115,2024-02-29 04:28:00+07:00,0.1,0.1,56.07,21.81,0,95.87,0,1008.59,0.0,0,0,22.63,22.63,0,0,10.99,1101,135.13,6.18,3.69
116,2024-02-29 04:43:00+07:00,0.1,0.1,63.93,21.81,0,96.0,0,1008.73,0.0,0,0,22.63,22.63,0,0,10.99,1102,136.0,6.3,3.8
117,2024-02-29 04:58:00+07:00,0.09,0.09,71.07,21.87,0,96.0,0,1008.87,0.0,0,0,22.63,22.63,0,0,11.02,1102,136.88,6.37,3.81
118,2024-02-29 05:13:00+07:00,0.09,0.09,77.2,21.88,0,96.0,0,1009.13,0.0,0,0,22.63,22.63,0,0,11.01,1001,137.31,6.21,3.7
119,2024-02-29 05:28:00+07:00,0.1,0.1,83.2,21.88,0,96.0,0,1009.4,0.0,0,0,22.63,22.63,0,0,10.98,1001,136.88,5.92,3.53
120,2024-02-29 05:43:00+07:00,0.1,0.1,90.07,21.88,0,96.0,0,1009.67,0.0,0,0,22.63,22.63,0,0,10.98,1001,137.31,5.71,3.39
121,2024-02-29 05:58:00+07:00,0.1,0.1,96.2,21.88,0,96.0,0,1009.94,0.0,0,0,22.63,22.63,0,0,10.97,1001,137.69,5.53,3.32
122,2024-02-29 06:13:00+07:00,0.11,0.11,97.87,21.88,0,95.13,0,1010.2,0.0,0,0,22.68,22.68,0,0,11.08,1001,137.0,5.5,3.31
123,2024-02-29 06:28:00+07:00,0.12,0.12,97.13,21.98,0,95.0,0,1010.46,0.0,0,0,22.85,22.85,0,0,11.21,1001,136.63,5.39,3.2
124,2024-02-29 06:43:00+07:00,0.13,0.13,98.73,22.0,0,94.13,0,1010.72,0.0,0,0,22.98,22.98,0,0,11.35,1001,135.88,5.32,3.19
125,2024-02-29 06:58:00+07:00,0.14,0.14,99.87,22.0,0,94.0,0,1010.98,0.0,0,0,23.11,23.11,0,0,11.48,1001,135.13,5.31,3.19
126,2024-02-29 07:13:00+07:00,0.17,0.17,100.0,22.0,0,92.27,0,1011.2,0.0,0,0,23.29,23.29,0,0,11.35,1001,141.19,5.8,3.46
127,2024-02-29 07:28:00+07:00,0.2,0.2,99.13,22.0,0,91.13,0,1011.42,0.0,0,0,23.58,23.58,0,0,11.17,1001,146.69,6.53,3.77
128,2024-02-29 07:43:00+07:00,0.24,0.24,99.0,22.0,0,90.13,0,1011.64,0.0,0,0,23.79,23.79,0,0,11.0,1001,151.0,7.11,4.08
129,2024-02-29 07:58:00+07:00,0.27,0.27,99.87,22.0,0,88.27,0,1011.86,0.0,0,0,24.08,24.08,0,0,10.87,1001,154.63,7.73,4.34
130,2024-02-29 08:13:00+07:00,0.3,0.3,99.13,22.0,0,87.13,0,1012.14,0.0,0,0,24.29,24.29,0,0,11.23,1001,155.88,7.87,4.38
131,2024-02-29 08:28:00+07:00,0.33,0.33,99.0,22.0,0,86.13,0,1012.42,0.0,0,0,24.58,24.58,0,0,11.67,1001,157.31,7.98,4.38
132,2024-02-29 08:43:00+07:00,0.37,0.37,99.87,22.11,0,84.27,0,1012.7,0.0,0,0,24.84,24.84,0,0,12.08,1001,158.63,8.0,4.38
133,2024-02-29 08:58:00+07:00,0.4,0.4,100.0,22.13,0,83.13,0,1012.99,0.0,0,0,25.09,25.09,0,0,12.51,1001,160.0,8.11,4.38
134,2024-02-29 09:13:00+07:00,0.45,0.45,100.0,22.13,0,81.27,0,1013.08,0.0,0,0,25.45,25.45,0,0,13.23,1001,160.69,8.13,4.38
135,2024-02-29 09:28:00+07:00,0.49,0.49,100.0,22.13,0,80.13,0,1013.14,0.0,0,0,25.77,25.77,0,0,14.27,1001,161.5,8.18,4.38
136,2024-02-29 09:43:00+07:00,0.54,0.54,100.0,22.13,0,78.27,0,1013.2,0.0,0,0,26.14,26.14,0,1,14.84,1001,161.88,8.3,4.38
137,2024-02-29 09:58:00+07:00,0.58,0.58,100.0,22.13,0,76.27,0,1013.26,0.0,0,0,26.57,26.57,0,1,15.85,1001,162.63,8.37,4.38
138,2024-02-29 10:13:00+07:00,0.62,0.62,100.0,22.13,0,75.13,0,1013.2,0.0,0,0,26.84,28.99,0,1,16.0,1001,163.88,8.21,4.32
139,2024-02-29 10:28:00+07:00,0.66,0.66,100.0,22.13,0,74.13,0,1013.12,0.0,0,0,27.15,29.49,0,1,16.0,1001,164.5,8.13,4.2
140,2024-02-29 10:43:00+07:00,0.69,0.69,99.13,22.13,0,73.13,0,1013.04,0.0,0,0,27.46,29.99,1,2,16.0,1001,165.0,7.91,4.13
141,2024-02-29 10:58:00+07:00,0.73,0.73,99.0,22.13,0,71.27,0,1012.96,0.0,0,0,27.77,30.38,1,2,16.0,1001,165.31,7.82,4.02
142,2024-02-29 11:13:00+07:00,0.78,0.78,99.0,22.13,0,70.13,0,1012.69,0.0,0,0,28.14,30.95,1,2,16.0,1001,165.88,7.65,3.84
143,2024-02-29 11:28:00+07:00,0.83,0.83,99.87,22.13,0,68.27,0,1012.39,0.0,0,0,28.46,31.31,1,2,16.0,1001,166.31,7.41,3.7
144,2024-02-29 11:43:00+07:00,0.88,0.88,100.0,22.13,0,67.13,0,1012.08,0.0,0,0,28.83,31.86,1,2,16.0,1001,167.0,7.21,3.63
145,2024-02-29 11:58:00+07:00,0.93,0.93,100.0,22.13,0,65.27,0,1011.78,0.0,0,0,29.25,32.39,1,2,16.0,1001,167.5,7.13,3.52
146,2024-02-29 12:13:00+07:00,0.97,0.97,99.13,22.13,0,64.13,0,1011.38,0.0,0,0,29.58,32.83,1,2,16.0,1001,165.38,7.02,3.5
147,2024-02-29 12:28:00+07:00,1.0,1.0,98.13,22.13,0,63.13,0,1010.97,0.0,0,0,29.79,33.04,1,2,16.0,1001,163.0,7.0,3.39
148,2024-02-29 12:43:00+07:00,1.03,1.03,96.27,22.02,0,62.13,0,1010.56,0.0,0,0,29.98,33.22,1,2,16.0,1001,160.88,7.0,3.38
149,2024-02-29 12:58:00+07:00,1.07,1.07,95.13,22.0,0,61.13,0,1010.15,0.0,0,0,30.27,33.6,1,2,16.0,1001,158.81,7.0,3.38
150,2024-02-29 13:13:00+07:00,1.09,1.09,89.8,22.0,0,61.0,0,1009.79,0.0,0,0,30.37,33.76,1,2,16.0,1001,156.69,7.0,3.48
151,2024-02-29 13:28:00+07:00,0.88,0.88,93.33,22.7,0,66.2,0,1009.43,0.0,0,0,29.73,33.55,1,2,16.0,1001,154.69,7.27,3.77
152,2024-02-29 13:43:00+07:00,0.88,0.88,92.27,22.81,0,67.0,0,1009.08,0.0,0,0,29.68,33.62,1,2,16.0,1001,151.81,7.2,3.81
153,2024-02-29 13:58:00+07:00,0.88,0.88,90.27,22.87,0,67.0,0,1008.72,0.0,0,0,29.69,33.64,1,2,16.0,1001,149.31,7.03,3.7
154,2024-02-29 14:13:00+07:00,0.9,0.9,84.8,22.82,0,66.13,0,1008.6,0.0,0,0,29.8,33.69,1,2,14.99,1001,147.13,7.33,3.85
155,2024-02-29 14:28:00+07:00,0.92,0.92,79.67,22.81,0,66.0,0,1008.51,0.0,0,0,29.87,33.81,1,2,13.81,1001,145.13,7.75,4.09
156,2024-02-29 14:43:00+07:00,0.94,0.94,74.67,22.7,0,65.13,0,1008.42,0.0,0,0,29.98,33.88,0,1,12.64,1102,143.31,8.08,4.29
157,2024-02-29 14:58:00+07:00,0.96,0.96,69.67,22.69,0,65.0,0,1008.34,0.0,0,0,30.11,34.12,0,1,11.47,1102,141.63,8.45,4.37
158,2024-02-29 15:13:00+07:00,0.92,0.92,73.33,22.8,0,65.87,0,1008.31,0.0,0,0,29.91,33.87,0,1,11.58,1102,141.81,9.04,4.75
159,2024-02-29 15:28:00+07:00,0.88,0.88,78.33,22.81,0,66.87,0,1008.3,0.0,0,0,29.66,33.54,0,1,11.67,1001,141.88,9.56,5.14
160,2024-02-29 15:43:00+07:00,0.85,0.85,85.07,22.87,0,67.87,0,1008.28,0.0,0,0,29.41,33.21,0,0,11.95,1001,140.88,10.11,5.46
161,2024-02-29 15:58:00+07:00,0.81,0.81,91.2,22.88,0,68.87,0,1008.27,0.0,0,0,29.21,32.98,0,0,12.34,1001,141.0,10.73,5.83
