,place_id,name,datetime,rating,rating_n,populartimes,usual_popularity,current_popularity
89,ChIJSapW2tYudTERKGdCtiggJuk,Súp Cua Yến Nhi,03-03-2024 17:43,4.1,19.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 42, 92, 78, 35, 21, 14, 7, 0, 7, 0, 7, 14, 35, 21, 28, 35, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 14, 14, 21, 42, 21, 7, 7, 14, 28, 14, 14, 14, 21, 35, 78, 35, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 64, 42, 42, 14, 7, 0, 0, 0, 7, 14, 7, 7, 14, 35, 14, 14, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 7, 21, 21, 14, 0, 14, 28, 42, 28, 35, 14, 7, 0, 14, 35, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 14, 21, 21, 28, 21, 7, 7, 14, 14, 21, 14, 14, 42, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 21, 50, 57, 78, 28, 35, 42, 78, 35, 21, 21, 42, 21, 14, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 57, 100, 57, 50, 57, 64, 50, 28, 7, 7, 21, 7, 0]}]",50,
90,ChIJo_TA-1UvdTERqZ4yufKyHBs,Masara Store CMT8 - MASARA.VN,03-03-2024 17:43,4.1,9.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 45, 45, 18, 18, 18, 18, 18, 18, 27, 27, 9, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 18, 18, 18, 36, 18, 27, 27, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 45, 54, 90, 90, 63, 45, 9, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 18, 45, 18, 9, 18, 18, 9, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 18, 27, 18, 9, 18, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 45, 18, 0, 18, 45, 45, 36, 45, 45, 18, 18, 27, 63, 27, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 9, 18, 45, 100, 54, 27, 18, 36, 18, 9, 0, 0, 0, 0]}]",36,100.0
91,ChIJoVGRzzovdTER_seYV2tswRk,Kênh Mobile,03-03-2024 17:43,4.6,204.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 6, 18, 18, 25, 18, 25, 43, 31, 31, 31, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 31, 56, 31, 12, 0, 0, 0, 0, 6, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 6, 6, 12, 25, 12, 6, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 43, 68, 43, 50, 31, 50, 56, 43, 18, 18, 25, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 18, 6, 6, 18, 25, 43, 43, 75, 75, 75, 37, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 31, 12, 12, 18, 12, 12, 12, 18, 37, 18, 6, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 12, 31, 50, 81, 100, 56, 43, 37, 62, 43, 0, 0, 0]}]",43,
92,ChIJ21lnYzEvdTERmy9r46fLZjA,Catsa Cách Mạng Tháng 8,03-03-2024 17:43,4.5,43.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 22, 11, 22, 55, 77, 33, 11, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 33, 11, 22, 22, 22, 44, 44, 33, 11, 0, 22, 55, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 55, 22, 0, 0, 11, 33, 33, 11, 22, 44, 100, 44, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 77, 44, 44, 11, 0, 0, 0, 11, 33, 11, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 55, 33, 22, 22, 11, 0, 11, 33, 11, 0, 0, 11, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 33, 11, 11, 33, 55, 22, 11, 0, 11, 33, 44, 44, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 11, 33, 66, 77, 55, 66, 22, 33, 44, 88, 44, 0, 0]}]",22,
93,ChIJI_gRWWovdTERFFBGav7mOc0,"WWW.THEBASIC.VN - 788 CMT8, F.5 TÂN BÌNH",03-03-2024 17:43,3.9,16.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 31, 12, 6, 6, 12, 18, 31, 68, 75, 81, 87, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 37, 50, 50, 50, 75, 75, 43, 50, 50, 93, 75, 68, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 31, 50, 25, 18, 12, 37, 43, 56, 50, 50, 81, 68, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 12, 12, 6, 0, 6, 0, 0, 12, 37, 43, 37, 25, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 25, 31, 18, 18, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 50, 62, 37, 31, 25, 56, 43, 25, 18, 43, 56, 62, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 12, 12, 31, 37, 50, 50, 31, 56, 62, 100, 87, 0, 0]}]",31,
94,ChIJubJBThQvdTERpBz0rvgtBtI,Siêu Thị Pangoo Mart,03-03-2024 17:43,5.0,2.0,"[{'name': 'Monday', 'data': [21, 50, 35, 14, 100, 78, 57, 42, 50, 21, 7, 0, 7, 14, 35, 78, 50, 50, 14, 7, 7, 0, 0, 0]}, {'name': 'Tuesday', 'data': [7, 21, 28, 42, 7, 14, 7, 0, 7, 14, 35, 35, 14, 14, 28, 42, 35, 35, 14, 14, 14, 7, 0, 7]}, {'name': 'Wednesday', 'data': [14, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 7, 0, 0, 0, 7, 14, 7, 7, 21, 50]}, {'name': 'Thursday', 'data': [50, 21, 14, 0, 92, 50, 21, 14, 35, 28, 21, 7, 21, 42, 21, 21, 28, 64, 35, 35, 42, 21, 7, 0]}, {'name': 'Friday', 'data': [7, 21, 64, 78, 35, 21, 28, 50, 42, 28, 28, 42, 28, 7, 0, 0, 0, 0, 0, 0, 7, 14, 28, 14]}, {'name': 'Saturday', 'data': [14, 0, 7, 14, 21, 28, 21, 7, 7, 28, 57, 50, 42, 14, 14, 28, 28, 50, 35, 14, 0, 7, 21, 7]}, {'name': 'Sunday', 'data': [0, 7, 14, 35, 14, 28, 35, 14, 7, 14, 28, 35, 21, 14, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7]}]",7,
95,ChIJ10OMZvsvdTERO0iVB0T_Fo8,Juno Cách Mạng Tháng 8,03-03-2024 17:43,4.4,9.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 25, 33, 50, 33, 25, 25, 25, 8, 0, 8, 50, 66, 100, 66, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 8, 25, 58, 50, 25, 8, 8, 25, 66, 50, 25, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 8, 0, 0, 0, 0, 8, 8, 25, 41, 66, 25, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 16, 41, 16, 8, 0, 0, 8, 0, 0, 0, 0, 25, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 25, 58, 41, 25, 0, 8, 25, 50, 50, 25, 8, 0, 8, 16, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 0, 8, 25, 50, 25, 8, 0, 16, 33, 75, 33, 33, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 8, 16, 8, 0, 8, 16, 33, 25, 25, 0, 0]}]",8,
96,ChIJZ4P14NYudTERd71qPubtTpg,Huy Thanh Jewelry,03-03-2024 17:43,4.8,233.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 18, 12, 18, 6, 0, 0, 6, 12, 37, 37, 43, 12, 6, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 25, 12, 12, 12, 6, 0, 0, 0, 6, 12, 31, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 12, 18, 6, 6, 12, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 12, 6, 18, 43, 43, 56, 75, 43, 37, 12, 12, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 50, 56, 37, 56, 31, 12, 6, 25, 37, 37, 50, 75, 100, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25, 37, 43, 18, 12, 18, 18, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 25, 6, 0, 0, 6, 18, 25, 18, 25, 12, 12, 0, 0, 0]}]",18,
97,ChIJ-3J6DQkvdTERLV036X2r8Hk,Cửa Hàng Sữa Xanh,03-03-2024 17:43,4.2,19.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 30, 42, 53, 67, 69, 63, 48, 30, 17, 11, 9, 11, 7, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 17, 34, 55, 73, 76, 73, 73, 40, 19, 13, 11, 15, 13, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 7, 25, 40, 80, 100, 90, 67, 28, 15, 13, 7, 7, 1, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 17, 28, 40, 63, 67, 67, 50, 26, 7, 0, 0, 3, 5, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 13, 38, 65, 86, 88, 84, 67, 42, 26, 15, 13, 21, 19, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 42, 51, 59, 50, 34, 25, 17, 7, 5, 3, 7, 3, 5, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 26, 38, 44, 40, 28, 11, 7, 7, 11, 11, 13, 19, 9, 0, 0, 0, 0]}]",13,
98,ChIJ5_0c0wgvdTERKJH620m8WiE,Mì xào giòn Cô Thủy,03-03-2024 17:43,3.9,86.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 17, 27, 44, 54, 48, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 25, 37, 43, 45, 40, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 29, 55, 70, 67, 51, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 37, 52, 64, 70, 58, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 35, 51, 62, 50, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 40, 63, 74, 51, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 43, 74, 95, 100, 86, 0, 0, 0]}]",74,
99,ChIJ-eC7sdcudTER9298ge_5B-4,Xám Store,03-03-2024 17:43,4.6,30.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 25, 50, 25, 37, 75, 87, 87, 75, 50, 75, 50, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 25, 12, 12, 25, 25, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37, 50, 50, 50, 37, 25, 25, 62, 62, 37, 25, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 12, 50, 50, 75, 75, 37, 12, 25, 37, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 25, 25, 25, 50, 25, 25, 0, 0, 0, 25, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 25, 25, 37, 50, 37, 50, 12, 12, 37, 100, 62, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37, 62, 62, 25, 0, 12, 25, 12, 0, 0]}]",25,
100,ChIJF3aiIakvdTERvA0Y4M47pBY,Ghế massage Toshiko,03-03-2024 17:43,4.2,29.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 30, 10, 10, 20, 40, 30, 10, 0, 10, 20, 50, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 30, 60, 70, 50, 20, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 30, 40, 60, 30, 10, 10, 20, 20, 30, 70, 50, 20, 10, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 30, 30, 30, 20, 0, 10, 20, 10, 0, 0, 0, 0, 10, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 30, 50, 30, 10, 0, 0, 0, 20, 40, 50, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 30, 50, 100, 90, 40, 30, 40, 50, 20, 10, 10, 20, 40, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 40, 50, 60, 80, 70, 60, 40, 40, 20, 10, 10, 0, 0, 0]}]",40,
101,ChIJG7zx1NondTER08KHphCP-8k,Tôm Hùm Alaska - Kingcrab MrD,03-03-2024 17:43,4.4,104.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 9, 27, 36, 18, 18, 18, 18, 18, 27, 27, 45, 36, 45, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 27, 36, 27, 27, 9, 0, 0, 0, 9, 27, 54, 36, 36, 54, 27, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 45, 72, 72, 36, 27, 36, 45, 18, 9, 0, 0, 0, 9, 18, 9, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 18, 9, 18, 45, 18, 9, 0, 0, 9, 27, 36, 9, 0, 9, 36, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 45, 100, 63, 36, 27, 72, 45, 18, 0, 9, 27, 27, 27, 45, 63, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 9, 45, 45, 81, 54, 36, 0, 9, 0, 18, 36, 81, 36, 18, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 27, 63, 27, 18, 27, 54, 36, 18, 18, 18, 9, 18, 54, 81, 100, 0, 0, 0]}]",18,
102,ChIJAXnJD2ovdTERaGxbLNrhJRw,DR99S - Dr. Martens Authentic,03-03-2024 17:43,5.0,15.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 28, 21, 28, 42, 21, 14, 14, 42, 28, 42, 14, 7, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 7, 14, 7, 0, 7, 7, 14, 35, 14, 7, 7, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 35, 35, 14, 7, 7, 14, 14, 28, 57, 78, 57, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 35, 64, 100, 42, 21, 7, 28, 28, 42, 21, 7, 7, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 21, 50, 28, 35, 28, 21, 42, 35, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 0, 14, 28, 28, 57, 35, 35, 21, 21, 7, 7, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 35, 42, 28, 21, 42, 42, 28, 7, 0, 0, 0, 0, 0, 0]}]",7,
103,ChIJ_e9NKdIudTER4EM__gh9LXk,Supermarket electronics Green - District 3,03-03-2024 17:43,4.4,844.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 24, 40, 52, 63, 78, 72, 63, 59, 53, 54, 54, 72, 74, 69, 42, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 43, 60, 62, 76, 68, 65, 58, 67, 74, 78, 91, 96, 84, 67, 39, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 26, 48, 40, 50, 51, 63, 58, 61, 55, 58, 59, 76, 78, 77, 46, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 50, 56, 58, 48, 43, 40, 46, 65, 72, 73, 81, 92, 93, 81, 55, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 41, 58, 59, 58, 68, 69, 74, 68, 72, 78, 95, 98, 94, 72, 57, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 48, 69, 84, 87, 74, 74, 51, 42, 42, 58, 82, 100, 95, 84, 60, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 17, 30, 32, 48, 57, 57, 55, 48, 54, 58, 60, 74, 84, 80, 58, 0, 0]}]",60,30.0
104,ChIJXf3e2KIvdTER-6QxW4K0Lvc,Điện Gia Dụng Thanh Sơn,03-03-2024 17:43,5.0,1.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 50, 50, 62, 100, 50, 37, 37, 50, 25, 0, 37, 62, 87, 37, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 25, 25, 50, 25, 12, 0, 12, 12, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 37, 25, 37, 75, 75, 37, 12, 12, 37, 87, 62, 75, 25, 12, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 37, 25, 62, 62, 50, 25, 25, 37, 62, 50, 62, 25, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 25, 62, 37, 37, 12, 12, 50, 37, 12, 0, 12, 25, 25, 50, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 37, 75, 37, 12, 12, 25, 12, 0, 0, 0, 0, 12, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 62, 12, 0, 12, 0, 0, 12, 25, 50, 37, 37, 12, 0, 12, 0, 0]}]",37,
105,ChIJF1JznjwvdTERLp-xCS5OjT8,Cửa hàng trải nghiệm Samsung 91B Cách Mạng Tháng 8,03-03-2024 17:43,,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 54, 36, 36, 9, 0, 9, 27, 54, 27, 9, 0, 0, 0, 9, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 36, 36, 18, 0, 9, 18, 27, 9, 9, 18, 36, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 9, 54, 72, 100, 45, 18, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 36, 9, 9, 18, 9, 9, 18, 18, 0, 9, 27, 9, 9, 18, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 27, 45, 81, 81, 63, 36, 36, 63, 36, 45, 45, 45, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 0, 0, 9, 0, 0, 18, 45, 90, 81, 36, 18, 18, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 27, 54, 36, 9, 0, 0, 9, 0, 0, 0, 0, 9, 18, 9, 0, 0]}]",0,
106,ChIJqSIbc5svdTER7g8x-w-fSf4,Lio BOOM Atus ATVS Miou Thuốc lá điện tử Gía rẻ Shop Vapechinhang,03-03-2024 17:43,4.6,178.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 12, 12, 6, 9, 29, 45, 61, 64, 61, 35, 29, 25]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 35, 22, 9, 16, 16, 38, 45, 67, 67, 54, 48, 19, 6]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 16, 22, 12, 9, 25, 45, 74, 90, 90, 64, 25, 6, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 29, 22, 12, 3, 3, 12, 25, 48, 83, 100, 74, 64, 48]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 16, 29, 38, 32, 38, 45, 58, 54, 45, 22, 6]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 9, 16, 16, 16, 25, 45, 58, 70, 58, 41, 22]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 29, 32, 54, 64, 87, 74, 64, 54, 48, 58, 48, 29]}]",74,
107,ChIJZWOyXzsvdTERuZK5Lq3cu7c,Phong Vũ,03-03-2024 17:43,3.3,14.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 63, 54, 36, 27, 36, 63, 81, 100, 90, 90, 36, 9, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 27, 9, 0, 9, 18, 9, 0, 9, 18, 45, 54, 45, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 63, 27, 9, 9, 18, 9, 0, 18, 45, 100, 72, 36, 9, 9, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 18, 27, 27, 27, 36, 54, 27, 45, 27, 9, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 36, 45, 27, 27, 36, 18, 9, 18, 36, 45, 27, 45, 72, 81, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 27, 9, 0, 9, 0, 0, 0, 0, 9, 36, 36, 54, 36, 9, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 54, 36, 36, 18, 9, 0, 0, 0, 0, 0, 0, 9, 18, 45, 0, 0]}]",0,
108,ChIJlRy1O_EvdTERNydKLsZ2pRI,Dyson Sài Gòn,03-03-2024 17:43,5.0,1.0,"[{'name': 'Monday', 'data': [20, 40, 30, 40, 0, 0, 0, 0, 10, 10, 30, 30, 40, 80, 40, 40, 20, 40, 20, 20, 30, 50, 70, 40]}, {'name': 'Tuesday', 'data': [40, 30, 20, 10, 20, 0, 0, 10, 20, 50, 20, 20, 0, 10, 30, 10, 10, 30, 70, 60, 30, 30, 30, 10]}, {'name': 'Wednesday', 'data': [10, 20, 40, 20, 30, 20, 20, 20, 30, 70, 90, 70, 20, 0, 10, 30, 10, 0, 0, 20, 40, 70, 50, 30]}, {'name': 'Thursday', 'data': [40, 80, 100, 80, 10, 30, 10, 10, 30, 40, 20, 10, 0, 0, 0, 10, 20, 10, 10, 20, 10, 0, 0, 10]}, {'name': 'Friday', 'data': [20, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 10, 20, 50, 60, 20, 10, 10, 30, 30]}, {'name': 'Saturday', 'data': [20, 0, 10, 10, 40, 30, 30, 10, 0, 10, 20, 20, 30, 10, 0, 10, 10, 20, 40, 30, 10, 0, 10, 0]}, {'name': 'Sunday', 'data': [0, 0, 10, 20, 70, 50, 40, 20, 10, 0, 10, 20, 50, 40, 20, 0, 0, 10, 30, 20, 0, 0, 0, 10]}]",10,
